-74.2794,-74.1972,-74.073,-74.0915,-74.2433,-74.3227,-74.2221,-74.1029,-74.1103,-74.1638,-74.116,-73.9604,-73.8019,-73.7169,-73.6772,-73.6105,-73.5345,-73.5256,-73.5742,-73.5952,-73.5402,-73.4019,-73.2001,-73.0475,-73.0857,-73.2968,-73.5049,-73.6159,-73.7076,-73.8381,-73.9428,-73.9373,-73.8077,-73.5592,-73.2061,-72.8638,-72.7109,-72.8338,-73.1324,-73.3569,-73.3227,-73.1039,-72.9137,-72.8918,-73.0548,-73.357,-73.7032,-73.8822,-73.6928,-73.2316,-72.8068,-72.6475,-72.7698,-72.9765,-73.0497,-72.9642,-72.7717,-72.5166,-72.3527,-72.4353,-72.6942,-72.8844,-72.9002,-72.8608,-72.8516,-72.827,-72.7366,-72.6232,-72.5743,-72.6272,-72.7604,-72.9283,-73.0422,-73.0131,-72.8936,-72.8269,-72.8652,-72.9644,-73.0911,-73.2584,-73.476,-73.6807,-73.7567,-73.6856,-73.5615,-73.3915,-73.0575,-72.5617,-72.1177,-71.9188,-71.9739,-72.1634,-72.3758,-72.5526,-72.6723,-72.7981,-73.054,-73.4597,-73.8572,-74.0701,-74.0635,-73.8912,-73.6298,-73.3542,-73.1227,-72.9953,-72.9717,-72.9321,-72.8097,-72.7337,-72.8056,-72.9033,-72.8507,-72.6889,-72.6126,-72.7021,-72.8361,-72.8606,-72.7714,-72.6429,-72.5026,-72.3366,-72.175,-72.1401,-72.3017,-72.4843,-72.4183,-72.1549,-71.9559,-71.8856,-71.8208,-71.7048,-71.5765,-71.4585,-71.4076,-71.5092,-71.708,-71.8052,-71.7099,-71.5267,-71.3773,-71.3034,-71.2675,-71.1973,-71.085,-70.9933,-70.9378,-70.8575,-70.7649,-70.8197,-71.1266,-71.5636,-71.8925,-71.9725,-71.8231,-71.6029,-71.4642,-71.3759,-71.225,-71.0616,-71.0291,-71.1208,-71.1597,-71.0064,-70.7211,-70.4719,-70.3581,-70.3425,-70.3514,-70.4258,-70.6352,-70.8393,-70.7568,-70.3817,-69.9893,-69.7227,-69.4982,-69.2318,-69.01,-68.9552,-68.9937,-68.9032,-68.6171,-68.2486,-67.8874,-67.6064,-67.4789,-67.5031,-67.582,-67.5341,-67.2075,-66.6779,-66.1421,-65.7085,-65.4595,-65.4892,-65.7469,-65.9634,-65.8654,-65.4372,-64.864,-64.346,-63.9909,-63.7999,-63.7062,-63.5675,-63.2736,-63,-63.0482,-63.3659,-63.4622,-63.1641,-62.9253,-62.9182,-62.7071,-61.9477,-60.9757,-60.3171,-60.2455,-60.7175,-61.3442,-61.5923,-61.4094,-61.2401,-61.3638,-61.6033,-61.44,-60.6688,-59.7514,-59.186,-59.1833,-59.7113,-60.4498,-60.7928,-60.2959,-59.1257,-57.8464,-57.0254,-56.9642,-57.4784,-57.7484,-57.1447,-56.2117,-55.6297,-55.6395,-56.2207,-57.0303,-57.2369,-56.3202,-54.9335,-53.8508,-53.4112,-53.6605,-54.3742,-55.0609,-55.327,-55.225,-54.7627,-53.6191,-51.9153,-50.3486,-49.4356,-49.3159,-49.8259,-50.5334,-50.9985,-51.1012,-50.8447,-50.2998,-49.7882,-49.6154,-49.8339,-50.3136,-50.8872,-51.3938,-51.5332,-50.8478,-49.3647,-47.7127,-46.3968,-45.6356,-45.5023,-45.9354,-46.6509,-47.2015,-47.3732,-47.3497,-47.3477,-47.3533,-47.1395,-46.5612,-45.8503,-45.3872,-45.3366,-45.5947,-45.9208,-46.0779,-45.9698,-45.6764,-45.3618,-45.2611,-45.5547,-46.088,-46.4767,-46.7797,-47.4834,-48.8384,-50.6706,-52.4588,-53.5767,-53.8058,-53.4721,-53.0252,-52.6415,-52.2497,-51.9589,-52.094,-52.7691,-53.6807,-54.3495,-54.6867,-55.0026,-55.4609,-55.8787,-56.121,-56.4494,-56.9876,-57.2741,-57.0504,-56.954,-57.5065,-58.2662,-58.0873,-57.2235,-56.85,-57.313,-58.2885,-59.2026,-59.668,-59.7648,-59.9577,-60.66,-61.5798,-61.5005,-60.2403,-58.8551,-57.7219,-56.8727,-56.4688,-56.6267,-57.1138,-57.3436,-57.0691,-56.7508,-56.6665,-56.3456,-55.3221,-54.1537,-53.5335,-53.6143,-54.2225,-55.1727,-56.4396,-57.8647,-58.5359,-57.7205,-56.4039,-55.5276,-55.2639,-55.3841,-55.5414,-55.5707,-55.4506,-55.135,-54.7624,-54.6702,-55.0107,-55.4707,-55.5006,-55.1445,-54.9568,-55.2388,-55.944,-56.8661,-57.6116,-57.5908,-56.8141,-56.0132,-55.6339,-55.6026,-55.599,-55.5057,-55.5659,-55.9479,-56.4242,-56.6612,-56.6608,-56.5263,-56.161,-55.5453,-54.9299,-54.4674,-54.0154,-53.5166,-53.2521,-53.5272,-54.3658,-55.4415,-56.3496,-57.1181,-57.9464,-58.6443,-59.0388,-59.3742,-59.755,-60.0665,-60.3876,-60.6909,-60.4917,-59.7503,-59.2495,-59.4758,-60.1794,-60.7336,-61.0755,-61.6277,-62.4501,-63.3129,-64.0588,-64.6201,-65.043,-65.3695,-65.4195,-65.1711,-65.0615,-65.4466,-66.121,-66.3988,-66.0132,-65.4578,-65.1823,-65.3306,-65.8304,-66.4462,-66.8511,-66.7615,-66.1721,-65.3704,-64.591,-63.7913,-62.8641,-62.0463,-61.781,-62.3032,-63.4405,-64.4184,-64.2146,-63.0264,-61.7778,-60.8805,-60.3907,-60.3057,-60.5416,-60.8734,-61.1518,-61.4919,-62.0133,-62.588,-63.0252,-63.3736,-63.7258,-63.8033,-63.1785,-62.0387,-60.961,-60.2773,-60.0324,-60.1032,-60.3249,-60.6405,-61.1278,-61.8716,-62.806,-63.5314,-63.5258,-63.0187,-62.712,-62.8828,-63.307,-63.5107,-63.2706,-62.9332,-62.9594,-63.4756,-64.241,-64.8729,-65.194,-65.3002,-65.3481,-65.4281,-65.545,-65.5846,-65.2999,-64.5713,-63.675,-63.0241,-62.848,-63.1441,-63.7266,-64.3257,-64.773,-65.1006,-65.4109,-65.7181,-65.8947,-65.7598,-65.322,-64.8658,-64.7034,-64.9234,-65.2921,-65.4283,-65.2515,-65.031,-65.0014,-65.1697,-65.3297,-65.2821,-65.0874,-64.9302,-64.8678,-64.8522,-64.8506,-64.8228,-64.6879,-64.433,-64.1398,-63.8769,-63.695,-63.6438,-63.6906,-63.7016,-63.5646,-63.2702,-62.8938,-62.5812,-62.4683,-62.5456,-62.6517,-62.6167,-62.3954,-62.1232,-62.0269,-62.2032,-62.5106,-62.7022,-62.6416,-62.347,-61.9485,-61.6489,-61.5693,-61.6105,-61.5976,-61.6076,-61.8765,-62.4115,-62.9141,-63.1141,-63.0318,-62.7998,-62.5399,-62.3924,-62.4096,-62.4484,-62.3215,-62.0488,-61.7503,-61.4254,-61.0412,-60.6643,-60.3948,-60.3056,-60.4314,-60.681,-60.8287,-60.7776,-60.7028,-60.775,-60.982,-61.2386,-61.5086,-61.8018,-62.11,-62.3049,-62.2072,-61.8686,-61.5169,-61.281,-61.187,-61.2259,-61.3136,-61.3004,-61.1165,-60.8424,-60.5893,-60.4126,-60.3813,-60.6114,-61.1045,-61.5483,-61.5448,-61.186,-60.8236,-60.5927,-60.499,-60.4808,-60.317,-59.8809,-59.4424,-59.3479,-59.6241,-59.9567,-60.0514,-59.9616,-59.8227,-59.6517,-59.5361,-59.6342,-59.9478,-60.2796,-60.4411,-60.3893,-60.1479,-59.8171,-59.5204,-59.1463,-58.4491,-57.5757,-56.9926,-56.9784,-57.4041,-57.695,-57.3349,-56.6247,-56.1383,-56.0536,-56.1818,-56.2329,-56.1579,-56.1335,-56.1899,-56.1621,-56.048,-56.0736,-56.3044,-56.4077,-56.0333,-55.4555,-55.1935,-55.4123,-55.9413,-56.5213,-57.0001,-57.3536,-57.6057,-57.7331,-57.6389,-57.2833,-56.8263,-56.5423,-56.5798,-56.7999,-56.855,-56.5657,-56.0791,-55.5213,-54.8394,-54.0682,-53.4814,-53.3245,-53.4916,-53.4453,-52.7683,-51.7384,-50.7595,-49.8403,-48.7109,-47.23,-45.5783,-43.8861,-42.0035,-39.8177,-37.571,-35.5508,-33.79,-32.2299,-30.983,-30.2546,-30.0457,-30.0574,-30.051,-30.2306,-30.9148,-32.1359,-33.6933,-35.4513,-37.4619,-39.7177,-41.9411,-43.8451,-45.5188,-47.1569,-48.6677,-49.8389,-50.7552,-51.6792,-52.6351,-53.2839,-53.3834,-53.3054,-53.5685,-54.3007,-55.23,-55.9657,-56.4271,-56.7995,-57.1075,-57.207,-57.1495,-57.1944,-57.456,-57.7917,-58.0125,-58.065,-57.973,-57.7641,-57.4436,-56.9732,-56.3696,-55.8117,-55.566,-55.8005,-56.3937,-56.8732,-56.8945,-56.7389,-56.7698,-56.935,-56.977,-56.9123,-56.9807,-57.1738,-57.2219,-57.104,-57.1735,-57.6918,-58.4784,-58.85,-58.4151,-57.7909,-57.6388,-58.0978,-58.9052,-59.6347,-60.1031,-60.4515,-60.7629,-60.9544,-60.9446,-60.7223,-60.3711,-60.0652,-59.9364,-59.9771,-60.113,-60.3303,-60.605,-60.7387,-60.5633,-60.3018,-60.2957,-60.581,-60.8986,-61.0285,-61.0303,-61.0747,-61.2562,-61.56,-61.7634,-61.5312,-60.9313,-60.3983,-60.2034,-60.3466,-60.6927,-61.1144,-61.5865,-62.1196,-62.6091,-62.8745,-62.9045,-62.889,-62.9845,-63.1513,-63.1705,-62.9067,-62.5057,-62.1371,-61.8011,-61.4678,-61.1873,-61.0416,-61.0909,-61.3122,-61.5459,-61.6018,-61.4935,-61.409,-61.4656,-61.6406,-61.8616,-62.0702,-62.2533,-62.4603,-62.738,-63.0417,-63.2776,-63.4311,-63.5552,-63.6329,-63.584,-63.4038,-63.1426,-62.8064,-62.4434,-62.1986,-62.1409,-62.1808,-62.2551,-62.4521,-62.8476,-63.3417,-63.6972,-63.726,-63.4661,-63.1436,-62.973,-63.0362,-63.2842,-63.5839,-63.7869,-63.8406,-63.8333,-63.8417,-63.8143,-63.7188,-63.6712,-63.7792,-64.0145,-64.2932,-64.5231,-64.5946,-64.5588,-64.6442,-64.9194,-65.1781,-65.2137,-65.015,-64.7082,-64.4949,-64.5146,-64.7164,-64.9321,-65.0358,-64.9963,-64.8652,-64.7489,-64.7049,-64.6595,-64.5286,-64.4242,-64.5561,-64.9423,-65.3328,-65.4537,-65.3221,-65.1709,-65.1348,-65.1137,-64.9385,-64.6286,-64.3523,-64.2445,-64.3686,-64.6958,-65.0613,-65.2525,-65.2128,-65.0612,-64.9331,-64.9171,-65.0586,-65.288,-65.4018,-65.2609,-64.9576,-64.6831,-64.556,-64.5713,-64.6428,-64.6615,-64.5271,-64.2763,-64.1221,-64.1789,-64.2827,-64.176,-63.8058,-63.3308,-62.9132,-62.5908,-62.359,-62.3138,-62.5844,-63.14,-63.7523,-64.1553,-64.2349,-64.0857,-63.8857,-63.7122,-63.5391,-63.3587,-63.2095,-63.0947,-62.9382,-62.7033,-62.5463,-62.6875,-63.1779,-63.8669,-64.5168,-64.8975,-64.8551,-64.4279,-63.8995,-63.6239,-63.7696,-64.2238,-64.7413,-65.211,-65.6365,-65.9305,-66.0121,-65.9875,-66.0087,-66.0809,-66.1138,-66.1092,-66.1867,-66.3885,-66.5301,-66.3789,-66.0493,-65.8998,-66.0555,-66.2631,-66.2296,-66.021,-65.8169,-65.5971,-65.2813,-64.8416,-64.2787,-63.7013,-63.1923,-62.6764,-62.2371,-62.2146,-62.778,-63.5992,-63.9731,-63.6784,-63.198,-62.8576,-62.6254,-62.4046,-62.1309,-61.7733,-61.4108,-61.0105,-60.2804,-59.231,-58.3643,-58.0704,-58.3643,-58.9487,-59.4448,-59.7781,-60.1256,-60.5174,-60.8392,-61.0701,-61.2352,-61.1908,-60.8417,-60.4707,-60.347,-60.3746,-60.3878,-60.5015,-60.9324,-61.6503,-62.2278,-62.1502,-61.5225,-60.8018,-60.2424,-59.9862,-60.0928,-60.3346,-60.2706,-59.8615,-59.5379,-59.5485,-59.7759,-59.9821,-60.0914,-60.1693,-60.2278,-60.2993,-60.5813,-61.2816,-62.3292,-63.0964,-62.787,-61.7072,-60.6483,-59.9075,-59.5343,-59.6236,-60.2734,-61.3185,-62.1521,-62.3413,-62.2901,-62.396,-62.488,-62.2652,-61.88,-61.7389,-62.0305,-62.6603,-63.456,-64.3537,-65.1968,-65.4778,-65.0486,-64.506,-64.2224,-64.077,-63.8489,-63.4725,-63.0465,-62.8327,-63.0709,-63.5648,-63.5935,-62.9914,-62.4907,-62.4703,-62.6451,-62.6072,-62.4536,-62.4634,-62.4995,-62.247,-61.8071,-61.4523,-61.1494,-60.6592,-59.966,-59.3988,-59.2287,-59.3765,-59.5627,-59.7235,-60.0147,-60.4289,-60.619,-60.0166,-58.5245,-56.8054,-55.4951,-54.814,-54.5449,-54.2021,-53.6779,-53.3501,-53.4107,-53.6961,-53.9581,-54.0386,-53.8961,-53.64,-53.4716,-53.5878,-54.0818,-54.8141,-55.4366,-55.7092,-55.7343,-55.7319,-55.7647,-55.6827,-55.2935,-54.7097,-54.3234,-54.4323,-55.1248,-56.3581,-57.9563,-59.4474,-60.1667,-60.0737,-59.6961,-59.3155,-59.0013,-58.8796,-59.0869,-59.582,-60.1067,-60.4114,-60.4153,-60.0339,-59.3148,-58.6811,-58.5913,-59.2411,-60.5259,-62.0119,-63.1068,-63.6214,-63.7734,-63.6198,-63.115,-62.5234,-62.2907,-62.6743,-63.6225,-64.7304,-65.3129,-65.0658,-64.4639,-64.0455,-64.0312,-64.4439,-65.17,-65.8386,-65.9657,-65.6847,-65.6068,-66.0425,-66.8875,-67.776,-68.2647,-68.1723,-67.7674,-67.4326,-67.3418,-67.4862,-67.7795,-68.0685,-68.2056,-68.2079,-68.2256,-68.3796,-68.6364,-68.7507,-68.4898,-67.9802,-67.5717,-67.5171,-67.8749,-68.4737,-68.9776,-69.2335,-69.4089,-69.6125,-69.7457,-69.7598,-69.7707,-69.8707,-70.0416,-70.2573,-70.5431,-70.9022,-71.259,-71.5282,-71.6958,-71.7661,-71.6624,-71.3077,-70.854,-70.5882,-70.5992,-70.7178,-70.7737,-70.7857,-70.8222,-70.8783,-70.9452,-71.0512,-71.201,-71.3561,-71.4771,-71.5362,-71.5277,-71.5005,-71.5328,-71.6586,-71.8224,-71.9097,-71.877,-71.8218,-71.848,-71.9214,-71.9154,-71.777,-71.5961,-71.5208,-71.6542,-72.007,-72.4598,-72.7854,-72.8779,-72.863,-72.8327,-72.767,-72.7236,-72.8173,-73.0649,-73.3844,-73.6842,-73.8966,-73.9743,-73.9034,-73.7092,-73.4566,-73.2617,-73.2288,-73.3296,-73.3967,-73.3356,-73.2627,-73.2943,-73.364,-73.3602,-73.3143,-73.3242,-73.4194,-73.5783,-73.7443,-73.8206,-73.7496,-73.5829,-73.4577,-73.531,-73.847,-74.2222,-74.3866,-74.3303,-74.2472,-74.2072,-74.1422,-73.9948,-73.7858,-73.6338,-73.6917,-74.0074,-74.4716,-74.9141,-75.1976,-75.2435,-75.0962,-74.915,-74.8459,-74.9359,-75.0838,-75.077,-74.8416,-74.5611,-74.4274,-74.4685,-74.5924,-74.728,-74.9458,-75.3318,-75.7395,-75.8717,-75.7184,-75.5464,-75.5007,-75.5508,-75.6367,-75.6931,-75.6487,-75.5377,-75.4955,-75.5761,-75.683,-75.7173,-75.7038,-75.6991,-75.6983,-75.7017,-75.7581,-75.9018,-76.1128,-76.3344,-76.4925,-76.5257,-76.4602,-76.4416,-76.6053,-76.9233,-77.2066,-77.2751,-77.1281,-76.9115,-76.7581,-76.6627,-76.5141,-76.3316,-76.3287,-76.6316,-77.0907,-77.423,-77.5114,-77.45,-77.3792,-77.386,-77.4641,-77.5442,-77.5723,-77.529,-77.4363,-77.3832,-77.4339,-77.5177,-77.5405,-77.5529,-77.6475,-77.8128,-77.9835,-78.1118,-78.1732,-78.2053,-78.2937,-78.4545,-78.5983,-78.6107,-78.4429,-78.1998,-78.1008,-78.2536,-78.5272,-78.7292,-78.8652,-79.0619,-79.3477,-79.6115,-79.7008,-79.5912,-79.4403,-79.4131,-79.5178,-79.6202,-79.597,-79.4511,-79.2665,-79.1267,-79.0867,-79.1576,-79.2872,-79.4139,-79.5518,-79.7362,-79.9105,-80.0001,-80.0608,-80.1981,-80.3863,-80.5077,-80.542,-80.5704,-80.6474,-80.8009,-81.0347,-81.2151,-81.1424,-80.8777,-80.6855,-80.6605,-80.6943,-80.715,-80.785,-80.977,-81.2653,-81.5169,-81.626,-81.6557,-81.7385,-81.9254,-82.1797,-82.4054,-82.474,-82.3053,-81.9468,-81.5776,-81.4165,-81.5712,-81.9556,-82.3597,-82.6216,-82.7359,-82.8134,-82.9387,-83.0047,-82.811,-82.4306,-82.1768,-82.2353,-82.5538,-82.9449,-83.2143,-83.2797,-83.2222,-83.1627,-83.151,-83.1997,-83.295,-83.3763,-83.4267,-83.5182,-83.6833,-83.8424,-83.9379,-84.0347,-84.2101,-84.4657,-84.7701,-85.0792,-85.303,-85.3522,-85.238,-85.0496,-84.861,-84.721,-84.6888,-84.7906,-84.9699,-85.1598,-85.3297,-85.382,-85.2012,-84.8682,-84.5974,-84.5242,-84.6658,-84.9563,-85.2521,-85.4033,-85.4325,-85.5224,-85.7523,-85.9859,-86.0684,-86.0271,-85.9753,-85.9799,-86.0514,-86.1247,-86.1025,-85.9917,-85.8992,-85.8986,-85.9914,-86.1581,-86.3886,-86.6601,-86.8979,-87.0027,-86.9938,-87.0624,-87.3505,-87.7626,-88.0814,-88.2222,-88.2521,-88.253,-88.2768,-88.3409,-88.408,-88.3999,-88.3011,-88.2053,-88.1934,-88.2806,-88.4898,-88.8283,-89.1786,-89.3225,-89.1283,-88.7,-88.3074,-88.1681,-88.3139,-88.6183,-88.8874,-88.9765,-88.939,-88.9773,-89.1884,-89.4768,-89.7103,-89.8527,-89.9105,-89.8838,-89.8504,-89.9582,-90.2575,-90.6249,-90.8596,-90.8511,-90.7026,-90.6036,-90.5754,-90.5076,-90.4101,-90.4161,-90.5753,-90.7886,-90.9102,-90.912,-90.9465,-91.1835,-91.5751,-91.8336,-91.7892,-91.6474,-91.6731,-91.8854,-92.1084,-92.197,-92.1278,-91.9253,-91.6836,-91.5788,-91.7356,-92.0966,-92.4448,-92.6245,-92.7084,-92.8651,-93.1674,-93.4983,-93.6138,-93.464,-93.3051,-93.3309,-93.4591,-93.5114,-93.4968,-93.5812,-93.81,-94.0149,-94.0693,-94.094,-94.2268,-94.4335,-94.6179,-94.7346,-94.8144,-94.9592,-95.2176,-95.4836,-95.6144,-95.5706,-95.4117,-95.2627,-95.2401,-95.3756,-95.6261,-95.9073,-96.1396,-96.3075,-96.4321,-96.5106,-96.5546,-96.6077,-96.6806,-96.7502,-96.786,-96.7389,-96.6241,-96.5486,-96.5228,-96.4313,-96.285,-96.2564,-96.4223,-96.6663,-96.8336,-96.8715,-96.8229,-96.8272,-97.0519,-97.4834,-97.8718,-98.0308,-98.0759,-98.1821,-98.3409,-98.4195,-98.3514,-98.2291,-98.2155,-98.4074,-98.7736,-99.1598,-99.3813,-99.4431,-99.5767,-99.9535,-100.464,-100.788,-100.766,-100.602,-100.528,-100.538,-100.499,-100.407,-100.386,-100.49,-100.64,-100.753,-100.845,-100.988,-101.249,-101.66,-102.169,-102.608,-102.794,-102.715,-102.563,-102.493,-102.5,-102.531,-102.64,-102.871,-103.081,-103.075,-102.899,-102.744,-102.707,-102.767,-102.849,-102.891,-102.901,-102.953,-103.125,-103.42,-103.746,-103.982,-104.101,-104.212,-104.456,-104.843,-105.205,-105.37,-105.364,-105.355,-105.51,-105.872,-106.24,-106.268,-105.904,-105.49,-105.33,-105.479,-105.798,-106.118,-106.378,-106.62,-106.851,-106.988,-106.964,-106.863,-106.851,-106.986,-107.172,-107.323,-107.458,-107.594,-107.711,-107.84,-108.011,-108.205,-108.424,-108.716,-109.057,-109.302,-109.342,-109.282,-109.307,-109.46,-109.632,-109.714,-109.708,-109.688,-109.762,-109.999,-110.288,-110.401,-110.292,-110.129,-110.07,-110.161,-110.375,-110.696,-111.131,-111.631,-112.062,-112.313,-112.388,-112.411,-112.514,-112.726,-112.967,-113.128,-113.146,-113.047,-112.924,-112.871,-112.939,-113.094,-113.243,-113.323,-113.326,-113.268,-113.209,-113.265,-113.515,-113.897,-114.261,-114.531,-114.727,-114.869,-114.973,-115.063,-115.172,-115.314,-115.439,-115.494,-115.517,-115.592,-115.761,-115.99,-116.205,-116.412,-116.728,-117.22,-117.78,-118.135,-118.16,-118.023,-117.889,-117.821,-117.895,-118.165,-118.507,-118.667,-118.615,-118.592,-118.689,-118.732,-118.617,-118.501,-118.598,-118.984,-119.529,-119.982,-120.221,-120.359,-120.529,-120.676,-120.693,-120.655,-120.728,-120.985,-121.357,-121.711,-122.02,-122.352,-122.672,-122.843,-122.843,-122.784,-122.782,-122.891,-123.146,-123.528,-123.881,-124.025,-123.981,-123.926,-124.017,-124.264,-124.557,-124.784,-124.937,-125.054,-125.142,-125.201,-125.298,-125.454,-125.576,-125.605,-125.681,-125.991,-126.541,-127.133,-127.575,-127.82,-127.951,-128.104,-128.337,-128.519,-128.578,-128.584,-128.58,-128.575,-128.641,-128.816,-129.1,-129.415,-129.664,-129.829,-129.976,-130.182,-130.537,-130.984,-131.344,-131.507,-131.487,-131.32,-131.144,-131.098,-131.276,-131.67,-132.193,-132.708,-133.112,-133.331,-133.394,-133.393,-133.5,-133.76,-134.06,-134.302,-134.609,-134.972,-135.343,-135.693,-135.948,-136.01,-136.044,-136.16,-136.356,-136.516,-136.659,-136.781,-136.928,-137.132,-137.433,-137.709,-137.944,-138.137,-138.406,-138.707,-139.03,-139.269,-139.51,-139.789,-140.071,-140.263,-140.569,-140.817,-141.049,-141.262,-141.435,-141.505,-141.666,-141.768,-141.918,-142.077,-142.378,-142.745,-143.223,-143.623,-143.945,-143.971,-144.195,-144.402,-144.481,-144.5,-144.923,-145.26,-145.438,-145.602,-146.139,-146.465,-146.776,-147.042,-147.649,-148.098,-148.707,-148.805,-149,-149.212,-149.95,-150.41,-150.932,-150.805,-151.318,-151.46,-152.078,-152.338,-152.961,-152.772,-153.223,-152.97,-153.345,-153.416,-154.69,-154.629,-155.243,-155.001,-155.694,-155.467,-156.575,-155.938,-157.285,-157.377,-158.335,-157.471,-158.801,-157.497,-158.524,-157.717,-159.204,-158.588,-160.584,-159.406,-162.307,-160.924,-162.962,-160.197,-163.507,-161.684,-164.622,-161.525,-166.396,-162.454,-166.713,-162.322,-167.198,-162.72,-168.361,-163.106,-169.527,-163.263,-170.124,-163.168,-170.869,-163.852,-172,-163.522,-173.783,-164.037,-175.093,-164.001,-175.976,-164,-177.086,-164.234,-177.989,-164.051,-179.013,-164.311,-180.007,-164.161,-181.011,-164.233,-181.865,-164.339,-182.817,-164.2,-183.342,-164.323,-183.845,-164.297,-184.53,-164.252,-184.592,-164.348,-184.613,-164.257,-184.687,-164.308,-184.91,-164.324,-184.717,-164.265,-184.908,-164.314,-185.053,-164.312,-184.855,-164.292,-185.257,-164.305,-184.726,-164.299,-184.86,-164.306,-184.927,-164.297,-184.51,-164.294,-183.951,-164.306,-184.689,-164.294,-183.606,-164.278,-184.7
